9277402309,30.76,200,Operation done successfully,
9277426278,55.81,200,Operation done successfully,
9277499497,50.00,200,Operation done successfully,
9277407327,54.72,200,Operation done successfully,
9277453602,39.40,200,Operation done successfully,
9277463136,78.92,200,Operation done successfully,
9277433320,235.68,200,Operation done successfully,
9277479372,42.37,200,Operation done successfully,
9277411420,23.71,200,Operation done successfully,
9277435442,32.70,200,Operation done successfully,
9277498178,235.68,200,Operation done successfully,
9277401973,29.40,200,Operation done successfully,
9277413522,73.80,200,Operation done successfully,
9277416178,45.69,200,Operation done successfully,
9277455325,51.93,200,Operation done successfully,
9277426667,53.40,200,Operation done successfully,
9277424297,97.60,200,Operation done successfully,
9277414682,25.55,200,Operation done successfully,
9277468360,26.64,200,Operation done successfully,
9277478485,39.52,200,Operation done successfully,
9277424526,12.37,200,Operation done successfully,
9277839241,12.22,200,Operation done successfully,
9277827672,55.69,200,Operation done successfully,
9277874170,47.50,200,Operation done successfully,
9277823224,37.10,200,Operation done successfully,
9277845514,25.55,200,Operation done successfully,
9277843444,25.00,200,Operation done successfully,
9277899192,53.18,200,Operation done successfully,
9277869404,27.60,200,Operation done successfully,
9277831074,32.10,200,Operation done successfully,
9277883059,36.20,200,Operation done successfully,
9277808818,26.90,200,Operation done successfully,
9277804577,27.60,200,Operation done successfully,
9277813400,16.80,200,Operation done successfully,
9277887740,48.30,200,Operation done successfully,
9277844985,26.39,200,Operation done successfully,
9277873304,40.40,200,Operation done successfully,
9277816835,51.10,200,Operation done successfully,
9277861561,73.66,200,Operation done successfully,
9277811086,41.90,200,Operation done successfully,
9277885668,35.10,200,Operation done successfully,
9277878571,39.23,200,Operation done successfully,
9277888447,75.70,200,Operation done successfully,
9277878935,37.05,200,Operation done successfully,
9277893888,80.58,200,Operation done successfully,
9277809348,14.25,200,Operation done successfully,
9277842666,66.20,200,Operation done successfully,
9277801471,70.20,200,Operation done successfully,
9277824921,86.70,200,Operation done successfully,
9277833086,43.22,200,Operation done successfully,
9277893910,56.70,200,Operation done successfully,
9277800019,85.42,200,Operation done successfully,
9277881710,49.30,200,Operation done successfully,
9277822284,25.05,200,Operation done successfully,
9277832600,40.37,200,Operation done successfully,
9277820979,5.00,200,Operation done successfully,
9277842837,42.60,200,Operation done successfully,
9277816378,135.76,200,Operation done successfully,
9277841987,50.48,200,Operation done successfully,
9277843707,10.00,200,Operation done successfully,
9277849620,83.90,200,Operation done successfully,
9277899765,70.20,200,Operation done successfully,
9277800430,30.70,200,Operation done successfully,
9277800931,79.90,200,Operation done successfully,
9277848277,60.30,200,Operation done successfully,
9277828864,35.00,200,Operation done successfully,
9277885011,77.00,200,Operation done successfully,
9277877891,53.40,200,Operation done successfully,
9277880892,56.30,200,Operation done successfully,
9277885501,66.90,200,Operation done successfully,
9277877180,40.66,200,Operation done successfully,
9277880203,43.54,200,Operation done successfully,
9277846181,32.70,200,Operation done successfully,
9277887760,94.60,200,Operation done successfully,
9277826508,43.10,200,Operation done successfully,
9277845301,61.00,200,Operation done successfully,
9277856793,10.00,200,Operation done successfully,
9277880472,25.90,200,Operation done successfully,
9277888892,38.09,200,Operation done successfully,
9277859291,87.90,200,Operation done successfully,
9277877784,33.15,200,Operation done successfully,
9277815281,29.45,200,Operation done successfully,
9277826391,112.10,200,Operation done successfully,
9277846094,43.40,200,Operation done successfully,
9277832280,10.00,200,Operation done successfully,
9277804043,10.00,200,Operation done successfully,
9277857932,51.20,200,Operation done successfully,
9277842392,134.00,200,Operation done successfully,
9277873508,140.55,200,Operation done successfully,
9277855822,18.90,200,Operation done successfully,
9277855074,132.70,200,Operation done successfully,
9277897984,75.80,200,Operation done successfully,
9277829143,41.40,200,Operation done successfully,
9277862369,47.20,200,Operation done successfully,
9277881463,23.10,200,Operation done successfully,
9277817705,58.86,200,Operation done successfully,
9277823584,74.20,200,Operation done successfully,
9277867651,32.80,200,Operation done successfully,
9277810216,88.30,200,Operation done successfully,
9277883200,10.00,200,Operation done successfully,
9277887048,95.10,200,Operation done successfully,
9277866186,44.36,200,Operation done successfully,
9277805622,25.55,200,Operation done successfully,
9277865885,82.40,200,Operation done successfully,
9277838600,20.00,200,Operation done successfully,
9277801201,43.93,200,Operation done successfully,
9277834896,44.17,200,Operation done successfully,
9277860139,26.50,200,Operation done successfully,
9277801988,44.60,200,Operation done successfully,
9277835177,38.14,200,Operation done successfully,
9277869796,35.40,200,Operation done successfully,
9277894892,16.10,200,Operation done successfully,
9277851805,8.89,200,Operation done successfully,
9277856541,28.60,200,Operation done successfully,
9277845565,85.80,200,Operation done successfully,
9277829237,120.62,200,Operation done successfully,
9277897262,47.10,200,Operation done successfully,
9277833043,36.76,200,Operation done successfully,
9277802609,40.28,200,Operation done successfully,
9277832801,63.27,200,Operation done successfully,
9277897111,25.08,200,Operation done successfully,
9277885274,51.11,200,Operation done successfully,
9277872371,93.70,200,Operation done successfully,
9277858093,59.18,200,Operation done successfully,
9277824712,24.21,200,Operation done successfully,
9277814262,29.07,200,Operation done successfully,
9277818009,62.80,200,Operation done successfully,
9277583964,41.60,200,Operation done successfully,
9277543963,18.90,200,Operation done successfully,
9277570953,95.60,200,Operation done successfully,
9277543908,41.42,200,Operation done successfully,
