9278117172,96.80,200,Operation done successfully,
9278123348,30.30,200,Operation done successfully,
9278151688,10.00,200,Operation done successfully,
9278137980,60.10,200,Operation done successfully,
9278117467,181.92,200,Operation done successfully,
9278129200,75.90,200,Operation done successfully,
9278110528,38.95,200,Operation done successfully,
9278101123,48.87,200,Operation done successfully,
9278147702,18.37,200,Operation done successfully,
9278183590,109.84,200,Operation done successfully,
9278140881,40.28,200,Operation done successfully,
9278147750,75.59,200,Operation done successfully,
9278182095,75.90,200,Operation done successfully,
9278182907,70.30,200,Operation done successfully,
9278147081,41.94,200,Operation done successfully,
9278142098,129.70,200,Operation done successfully,
9278165862,35.00,200,Operation done successfully,
9278198369,57.95,200,Operation done successfully,
9278171232,11.47,200,Operation done successfully,
9278102657,50.44,200,Operation done successfully,
9278118600,37.70,200,Operation done successfully,
9278165057,37.10,200,Operation done successfully,
9278155368,72.96,200,Operation done successfully,
9278171621,72.70,200,Operation done successfully,
9278194062,80.21,200,Operation done successfully,
9278125923,42.50,200,Operation done successfully,
9278140332,47.30,200,Operation done successfully,
9278184110,26.12,200,Operation done successfully,
9278105400,42.10,200,Operation done successfully,
9278183012,41.04,200,Operation done successfully,
9278125213,40.94,200,Operation done successfully,
9278121307,28.20,200,Operation done successfully,
9278142695,47.59,200,Operation done successfully,
9278189669,143.40,200,Operation done successfully,
9278112546,55.80,200,Operation done successfully,
9278168799,36.29,200,Operation done successfully,
9278199585,97.50,200,Operation done successfully,
9278141405,25.55,200,Operation done successfully,
9278182675,10.00,200,Operation done successfully,
9278148310,10.00,200,Operation done successfully,
9278152411,78.94,200,Operation done successfully,
9278148375,74.86,200,Operation done successfully,
9278162773,43.64,200,Operation done successfully,
9278131302,38.28,200,Operation done successfully,
9278111218,28.21,200,Operation done successfully,
9278153674,75.70,200,Operation done successfully,
9278100696,58.10,200,Operation done successfully,
9278025570,10.00,200,Operation done successfully,
9278063538,43.41,200,Operation done successfully,
9278081914,31.06,200,Operation done successfully,
9278001551,25.50,200,Operation done successfully,
9278077122,75.82,200,Operation done successfully,
9278003939,54.40,200,Operation done successfully,
9278090969,25.55,200,Operation done successfully,
9278077881,94.20,200,Operation done successfully,
9278079759,104.10,200,Operation done successfully,
9278023931,84.64,200,Operation done successfully,
9278055417,40.75,200,Operation done successfully,
9278097540,52.82,200,Operation done successfully,
9278059371,40.60,200,Operation done successfully,
9278068842,39.62,200,Operation done successfully,
9278050132,76.40,200,Operation done successfully,
9278030702,45.20,200,Operation done successfully,
9278019988,70.65,200,Operation done successfully,
9278036564,31.06,200,Operation done successfully,
9278052584,35.75,200,Operation done successfully,
9278009775,50.20,200,Operation done successfully,
9278094073,19.80,200,Operation done successfully,
9278057826,30.00,200,Operation done successfully,
9278066582,33.70,200,Operation done successfully,
9278017657,31.32,200,Operation done successfully,
9278009166,80.30,200,Operation done successfully,
9278069639,34.58,200,Operation done successfully,
9278047849,47.40,200,Operation done successfully,
9278007432,66.30,200,Operation done successfully,
9278061998,34.65,200,Operation done successfully,
9278006946,19.50,200,Operation done successfully,
9278062773,46.26,200,Operation done successfully,
9278057726,101.60,200,Operation done successfully,
9278084773,42.60,200,Operation done successfully,
9278016170,22.05,200,Operation done successfully,
9278022337,47.40,200,Operation done successfully,
9278080247,55.30,200,Operation done successfully,
9278048749,60.84,200,Operation done successfully,
9278084050,38.79,200,Operation done successfully,
9278084349,101.10,200,Operation done successfully,
9278054779,11.17,200,Operation done successfully,
9278081048,27.26,200,Operation done successfully,
9278036964,30.20,200,Operation done successfully,
9278060409,18.80,200,Operation done successfully,
9278006296,10.00,200,Operation done successfully,
9278039201,10.00,200,Operation done successfully,
9278089048,75.24,200,Operation done successfully,
9278048231,48.80,200,Operation done successfully,
9278031047,26.90,200,Operation done successfully,
9278019464,37.05,200,Operation done successfully,
9278023903,5.00,200,Operation done successfully,
9278021396,85.60,200,Operation done successfully,
9278023876,10.00,200,Operation done successfully,
9278030533,36.86,200,Operation done successfully,
9278001274,25.00,200,Operation done successfully,
9278083446,25.55,200,Operation done successfully,
9278008825,92.45,200,Operation done successfully,
9278097854,36.26,200,Operation done successfully,
9278097888,179.26,200,Operation done successfully,
9278081795,51.62,200,Operation done successfully,
9278005184,10.50,200,Operation done successfully,
9278000270,78.60,200,Operation done successfully,
9278076510,36.00,200,Operation done successfully,
9278010732,36.00,200,Operation done successfully,
9278022665,31.20,200,Operation done successfully,
9278055031,57.40,200,Operation done successfully,
9278053207,23.20,200,Operation done successfully,
9278057332,31.92,200,Operation done successfully,
9278045095,52.91,200,Operation done successfully,
9278041972,40.37,200,Operation done successfully,
9278059793,25.55,200,Operation done successfully,
9278067342,5.00,200,Operation done successfully,
9278007358,74.70,200,Operation done successfully,
9278024366,88.70,200,Operation done successfully,
9278085974,76.70,200,Operation done successfully,
9278013493,88.00,200,Operation done successfully,
9278064016,74.60,200,Operation done successfully,
9278041171,27.28,200,Operation done successfully,
9278032682,29.85,200,Operation done successfully,
9278035637,47.78,200,Operation done successfully,
9278059847,25.30,200,Operation done successfully,
9278049785,59.94,200,Operation done successfully,
9278023770,36.90,200,Operation done successfully,
9278084217,27.55,200,Operation done successfully,
9278057511,148.62,200,Operation done successfully,
9278064071,29.02,200,Operation done successfully,
9278005743,8.92,200,Operation done successfully,
9278064375,16.10,200,Operation done successfully,
9278091206,22.80,200,Operation done successfully,
9278009176,32.49,200,Operation done successfully,
9278061859,70.42,200,Operation done successfully,
9278092089,48.20,200,Operation done successfully,
9278088669,95.70,200,Operation done successfully,
9278038024,24.21,200,Operation done successfully,
9278036120,26.90,200,Operation done successfully,
9278040448,60.30,200,Operation done successfully,
9278058301,34.42,200,Operation done successfully,
9278093432,82.00,200,Operation done successfully,
9278095829,53.44,200,Operation done successfully,
9278062428,90.96,200,Operation done successfully,
9278079337,10.00,200,Operation done successfully,
9278060546,25.92,200,Operation done successfully,
9278043400,27.26,200,Operation done successfully,
9278095573,90.12,200,Operation done successfully,
9278047059,47.80,200,Operation done successfully,
9278029189,18.75,200,Operation done successfully,
9278029129,13.89,200,Operation done successfully,
9278086369,42.50,200,Operation done successfully,
9278077443,75.70,200,Operation done successfully,
9278074797,44.02,200,Operation done successfully,
9278066109,91.50,200,Operation done successfully,
9278007845,33.34,200,Operation done successfully,
9278023264,26.90,200,Operation done successfully,
9278082629,37.43,200,Operation done successfully,
9278086788,46.01,200,Operation done successfully,
9278053313,84.40,200,Operation done successfully,
9278011057,70.10,200,Operation done successfully,
9278035661,19.25,200,Operation done successfully,
9278081136,110.70,200,Operation done successfully,
9278015730,43.60,200,Operation done successfully,
9278025722,48.30,200,Operation done successfully,
9278075912,107.10,200,Operation done successfully,
9278094496,45.00,200,Operation done successfully,
9278082583,37.20,200,Operation done successfully,
9278068490,133.20,200,Operation done successfully,
9278030755,47.80,200,Operation done successfully,
9278082325,31.44,200,Operation done successfully,
9278051735,51.40,200,Operation done successfully,
9278040354,51.68,200,Operation done successfully,
9278051229,51.96,200,Operation done successfully,
9278089523,85.70,200,Operation done successfully,
9278084717,43.40,200,Operation done successfully,
9278076695,68.04,200,Operation done successfully,
9278016373,104.50,200,Operation done successfully,
9278077243,47.22,200,Operation done successfully,
9278053520,7.21,200,Operation done successfully,
9278097367,33.27,200,Operation done successfully,
9278046384,35.15,200,Operation done successfully,
9278078855,72.60,200,Operation done successfully,
9278075738,10.00,200,Operation done successfully,
9278032757,93.50,200,Operation done successfully,
9278079159,47.70,200,Operation done successfully,
9278044262,7.50,200,Operation done successfully,
9278091098,33.63,200,Operation done successfully,
9278094345,21.60,200,Operation done successfully,
9278008397,29.40,200,Operation done successfully,
9278086784,17.62,200,Operation done successfully,
9278027669,55.10,200,Operation done successfully,
9278061419,29.88,200,Operation done successfully,
9278017850,37.40,200,Operation done successfully,
9278001972,37.05,200,Operation done successfully,
9278035684,55.19,200,Operation done successfully,
9278077063,57.48,200,Operation done successfully,
9278053658,65.20,200,Operation done successfully,
9278026987,41.80,200,Operation done successfully,
9278003208,26.50,200,Operation done successfully,
9278061042,110.92,200,Operation done successfully,
9278070436,32.77,200,Operation done successfully,
9278017735,71.82,200,Operation done successfully,
9278022747,53.01,200,Operation done successfully,
9278015776,45.30,200,Operation done successfully,
9278075964,21.21,200,Operation done successfully,
9278049120,23.25,200,Operation done successfully,
9278044828,34.20,200,Operation done successfully,
9278079924,10.00,200,Operation done successfully,
9278064537,84.30,200,Operation done successfully,
9278012764,41.89,200,Operation done successfully,
9278099511,88.10,200,Operation done successfully,
9278092001,78.60,200,Operation done successfully,
9278046175,29.10,200,Operation done successfully,
9278020838,84.40,200,Operation done successfully,
9278004145,28.78,200,Operation done successfully,
9278035108,76.61,200,Operation done successfully,
9278005438,114.10,200,Operation done successfully,
9278016074,69.76,200,Operation done successfully,
9278033354,42.65,200,Operation done successfully,
9278017267,46.80,200,Operation done successfully,
9278078524,73.36,200,Operation done successfully,
9278043613,40.66,200,Operation done successfully,
9278047900,10.00,200,Operation done successfully,
9278085477,111.66,200,Operation done successfully,
9278081137,26.60,200,Operation done successfully,
9278031006,31.80,200,Operation done successfully,
9278013022,104.50,200,Operation done successfully,
9278083873,45.40,200,Operation done successfully,
9278012193,86.40,200,Operation done successfully,
9278073430,57.24,200,Operation done successfully,
9278061054,10.00,200,Operation done successfully,
9278049600,50.50,200,Operation done successfully,
9278076949,38.28,200,Operation done successfully,
9278050323,56.40,200,Operation done successfully,
9278082376,37.40,200,Operation done successfully,
9278012303,25.55,200,Operation done successfully,
9278076059,61.90,200,Operation done successfully,
9278063498,14.70,200,Operation done successfully,
9278028827,25.84,200,Operation done successfully,
9278018598,96.30,200,Operation done successfully,
9278067496,56.71,200,Operation done successfully,
9278036209,66.73,200,Operation done successfully,
9278035438,83.30,200,Operation done successfully,
9278017132,30.85,200,Operation done successfully,
9278076843,105.90,200,Operation done successfully,
9278034446,56.71,200,Operation done successfully,
9278056418,59.02,200,Operation done successfully,
9278081968,64.60,200,Operation done successfully,
9278086880,25.55,200,Operation done successfully,
9278007095,31.82,200,Operation done successfully,
9278094542,91.70,200,Operation done successfully,
9278088732,42.84,200,Operation done successfully,
9278056975,12.37,200,Operation done successfully,
9278075551,75.71,200,Operation done successfully,
9278000789,65.90,200,Operation done successfully,
9278065267,9.33,200,Operation done successfully,
9278008102,26.70,200,Operation done successfully,
9278053607,29.92,200,Operation done successfully,
9278095157,18.70,200,Operation done successfully,
9278081275,51.77,200,Operation done successfully,
9278090438,25.55,200,Operation done successfully,
9278057645,76.00,200,Operation done successfully,
9278050281,112.00,200,Operation done successfully,
9278074554,81.80,200,Operation done successfully,
9278092005,61.30,200,Operation done successfully,
9278044621,29.64,200,Operation done successfully,
9278002421,77.20,200,Operation done successfully,
9278002682,57.40,200,Operation done successfully,
9278043737,39.71,200,Operation done successfully,
9278097319,48.35,200,Operation done successfully,
9278069310,57.90,200,Operation done successfully,
9278059285,36.57,200,Operation done successfully,
9278014002,13.70,200,Operation done successfully,
9278034698,34.48,200,Operation done successfully,
9278065283,87.90,200,Operation done successfully,
9278030108,10.00,200,Operation done successfully,
9278096745,13.57,200,Operation done successfully,
9278047977,57.09,200,Operation done successfully,
9278004046,27.40,200,Operation done successfully,
9278074063,32.20,200,Operation done successfully,
9278050677,10.50,200,Operation done successfully,
9278017805,132.52,200,Operation done successfully,
9278091899,37.50,200,Operation done successfully,
9278058558,41.36,200,Operation done successfully,
9278038518,47.80,200,Operation done successfully,
9278093524,101.70,200,Operation done successfully,
9278047283,53.54,200,Operation done successfully,
9278012014,29.60,200,Operation done successfully,
9278029398,87.20,200,Operation done successfully,
9278019067,93.90,200,Operation done successfully,
9278057884,49.49,200,Operation done successfully,
9278093247,47.30,200,Operation done successfully,
9278054513,42.46,200,Operation done successfully,
9278067039,24.21,200,Operation done successfully,
9278017777,34.67,200,Operation done successfully,
9278005305,51.50,200,Operation done successfully,
9278095016,26.41,200,Operation done successfully,
9278020154,25.55,200,Operation done successfully,
9278018090,56.50,200,Operation done successfully,
9278001764,87.50,200,Operation done successfully,
9278097033,25.55,200,Operation done successfully,
9278093320,34.80,200,Operation done successfully,
9278009620,64.10,200,Operation done successfully,
9278063149,31.44,200,Operation done successfully,
9278075607,49.70,200,Operation done successfully,
9278004220,42.70,200,Operation done successfully,
9278008681,63.50,200,Operation done successfully,
9278032542,74.96,200,Operation done successfully,
9278009673,49.70,200,Operation done successfully,
9278092913,24.21,200,Operation done successfully,
9278068077,70.10,200,Operation done successfully,
9278037908,91.42,200,Operation done successfully,
9278056691,27.70,200,Operation done successfully,
9278044040,27.55,200,Operation done successfully,
9278013252,109.90,200,Operation done successfully,
9278039997,10.00,200,Operation done successfully,
9278032343,21.20,200,Operation done successfully,
9278004338,81.50,200,Operation done successfully,
9278010461,36.84,200,Operation done successfully,
9278098098,117.90,200,Operation done successfully,
9278095322,27.93,200,Operation done successfully,
9278001485,107.20,200,Operation done successfully,
9278061195,74.00,200,Operation done successfully,
9278031422,38.19,200,Operation done successfully,
9278085428,43.51,200,Operation done successfully,
